Gene,B4APH9540922,B4APH9550922,B4APH9500922,B4APH9560922,B4APH9690922,B4AP9010922,B4AP8920922,B4AP9020922,B4AP9530922,B4AP9060922,B4AP9200922,B4AP9480922,B4AP9490922,B4AP9750922,B4AP9400922
Vamp3,1967.452221,1902.192186,1955.237868,1801.642177,2160.373309,1954.722384,2076.419335,1913.209546,2093.998802,2142.489401,1654.804243,2055.913805,2131.563168,1831.929572,1898.480435
Vamp4,4394.442571,4667.598979,4773.66097,4856.692862,4592.962789,4540.970462,5185.070163,4833.371484,4609.992875,4664.859789,4349.325114,5067.848381,4483.632871,4483.0058,4555.503137
Vamp5,207.927899,217.3636779,324.5576481,312.8219202,192.7436652,292.7071468,339.7595937,240.3985442,225.5654006,213.5600367,212.3145066,234.5743439,301.1547579,352.4615092,236.9116603
Vamp8,614.173584,444.0875142,913.4966023,678.6645047,740.8299169,861.0802708,697.4537114,498.9403747,687.9744718,745.9839072,599.4762541,599.4677677,715.6253739,682.0782909,806.3495525
Vamp9,6.989173075,2.080035195,32.55441455,0,0,16.03874777,17.93452401,6.350150223,7.518846686,7.873181078,20.81514771,23.97871071,0,3.263532492,0
Vangl1,719.0111801,533.5290276,653.0612858,700.9331838,559.9614538,588.4215588,506.152122,340.1866191,431.3938286,623.9496005,693.1444188,466.0210299,453.2634323,440.5768865,465.3242477
Vangl2,1217.863408,1078.498249,949.010509,1371.114382,852.2741214,1399.380743,1111.940488,1290.894824,1269.745234,1198.691819,1453.938068,1088.424956,1136.221171,1140.060684,1052.82267
Vapa,6222.984977,7096.040069,6561.194278,6437.769075,6869.347688,6148.854926,6288.043389,7435.118747,7280.123304,7472.632991,6986.604329,7422.974793,6538.63127,7005.716417,7040.41961
Vapb,9935.109526,11248.83034,9490.10509,11728.17097,9755.021803,10530.44033,9717.522924,10969.43093,9440.85187,9276.575606,9975.65954,10091.90955,9496.073079,10141.97114,10926.62075
Vars1,2259.250197,2199.637219,2120.969433,2305.33849,2407.012122,2292.538509,2227.866427,1982.154034,2267.872132,2413.130001,2251.158225,2505.253993,2441.905698,2594.508331,2011.093153
Vars2,857.0473483,903.7752924,926.3210686,1131.460979,1006.651749,1208.920613,1221.540357,1115.812111,1218.053163,1283.328516,1259.316436,1182.254693,1430.229884,1241.230191,1096.380419
Vash1,1450.253413,1459.14469,1506.381546,1408.228847,1330.936115,1378.329886,1372.987449,1317.202589,1332.715575,1369.933508,1357.147631,1101.97814,1238.30753,1497.961414,1319.481086
Vash2,338.1012475,284.9648218,236.7593786,320.2448132,329.7652281,281.6805077,486.2248731,358.3299054,255.6407873,440.8981404,345.531452,337.7870552,430.8044334,352.4615092,317.652854
Vasn,995.9571632,719.6921776,1069.363193,968.1573325,871.4571402,719.7388061,743.2863838,691.25921,894.7427557,781.413222,823.2390919,576.5316097,692.1455114,739.7340316,591.7479588
Vasp,974.989644,968.2563835,1020.038323,917.2574947,1050.498649,1013.448375,922.6316239,804.6547497,954.8935292,1111.10268,929.3963453,607.8081888,938.1736357,1296.710244,1136.751016
Vat1,6499.93096,4613.518063,3934.151674,6413.37957,3993.721821,4700.355518,5049.56487,7133.940193,3285.736002,4656.00246,4343.08057,4323.465796,5250.301424,3751.974522,4322.841013
Vat1l,7940.57426,5475.692652,6556.261791,7766.466926,5614.230172,4929.910095,6138.589022,9198.64618,4962.438813,4370.599646,5348.452204,6259.486048,7050.083926,2711.995501,5254.551893
Vav1,664.8450888,451.3676374,392.6259694,259.8012557,741.743394,618.4942108,556.9666066,447.2320086,524.4395564,559.9800042,498.5227877,577.5741623,526.7656105,549.3613029,399.4564318
Vav2,1069.34348,1136.739234,1119.674561,1347.78529,1206.703231,873.1093316,895.7298379,907.1643175,955.833385,775.5083362,977.271185,970.6165074,824.8577777,1041.066865,831.8467715
Vav3,1181.17025,1078.498249,1246.932727,1024.359237,885.1592965,886.1408142,721.36641,680.3732382,789.4789021,922.1463338,976.2304276,1180.169588,720.7296919,896.3835912,768.1037239
Vax1,77.75455046,8.320140782,11.83796893,42.41653155,52.981671,59.1428824,61.77447158,79.83045994,27.25581924,59.04885809,47.87483973,26.06381599,55.12663365,66.35849401,32.93390794
Vax2,13.97834615,0,0.986497411,4.241653155,7.307816689,0,0,0,1.879711672,0,0,0,0,4.351376656,4.249536508
Vbp1,2779.943591,3623.42131,3247.549476,3109.131762,3113.12991,3279.923919,3585.908439,3429.08112,3349.646199,3414.008145,3226.347895,3564.487475,2519.491331,3118.849219,2949.178337
Vcam1,2234.788091,1800.270462,2947.654263,1798.460938,2125.66118,1881.545598,2297.611798,2052.912851,1865.613834,2015.534356,1922.278891,1571.126828,2510.303558,1856.949988,1942.038184
Vcan,1312.217245,1125.299041,1297.244095,1174.937924,1257.857948,1029.487122,1208.587646,1017.838364,1171.060371,1016.624507,792.0163704,1091.552614,1073.948493,775.632889,1162.248235
Vcf1,1994.535266,1919.872485,1947.345889,2125.06823,1966.716167,2030.906436,2253.77185,1781.67072,2033.848029,2255.666379,1986.805849,1908.913883,2062.144444,2230.080536,1967.535403
Vcl,1355.899577,1416.503968,1676.059101,1601.224066,1384.831263,1474.562373,1160.762248,1138.491219,1303.580044,1258.724825,1417.511559,1201.020641,1371.019796,1304.325153,1519.209302
Vcp,15480.14471,11938.362,14621.86462,14694.14694,12613.29161,12021.04145,15275.23264,14237.0368,12467.18766,15999.2881,13145.80654,12651.37628,12127.8594,10802.29255,12115.42859
Vcpip1,4323.677194,4832.961777,4237.006379,4138.793066,4686.137452,4729.425748,4958.895888,5022.061662,4683.30163,4625.493884,4802.054577,4916.678248,4221.270929,4146.861954,4788.165261
Vcpkmt,703.2855407,754.0127583,708.3051408,809.0953392,626.6452811,631.5256934,1005.329707,693.9807029,716.1701469,708.5862971,849.2580266,708.9357949,896.3182287,1079.141411,722.4212064
Vdac1,20263.36004,22760.78513,20503.36218,21542.29596,22113.4533,20588.74003,21161.74197,22707.23003,21502.96167,21643.37478,20627.81138,22618.17951,21439.15617,21393.54333,22827.44774
Vdac2,9136.596502,10272.25381,9659.782645,9700.660765,10055.55576,10233.7235,10368.1476,9361.028593,9995.366814,10025.51196,9440.710244,10845.67511,9480.760125,9314.121733,10429.42498
Vdac3,6845.02138,7370.604715,6117.270443,6513.058419,6767.038254,6916.709975,7275.438572,7573.914887,6797.037404,6802.428452,5793.896365,7816.017139,5934.280027,5627.417861,7430.314585
Vdr,43.68233172,47.84080949,30.58141973,49.83942457,110.5307274,52.12593025,50.81448469,48.98687315,54.51163848,48.2232341,35.38575111,29.19147391,40.83454345,30.4596366,70.11735239
Vegfa,3654.463872,3533.979797,4082.126285,4233.169848,3077.504303,2865.923742,1826.332361,2990.920755,2822.387075,3275.243329,3233.633197,2628.275204,3983.409713,2638.022098,3446.374108
Vegfb,4896.789386,4517.836444,5019.298825,5257.529085,4429.450391,4613.144827,4196.678618,3724.816688,4316.757854,4427.680209,4539.783716,4406.870007,5190.070472,4844.170063,4693.613073
Vegfc,207.927899,143.5224285,173.6235443,169.6661262,169.906738,109.2639692,188.3125021,135.1674833,157.8957804,108.2562398,291.4120679,154.2977907,178.6511276,102.2573514,157.2328508
Vegfd,46.30327162,101.9217246,81.87928508,97.55802256,130.6272233,174.421382,102.6253318,89.80926744,187.9711672,62.98544863,101.9942238,55.2552899,151.0878108,143.5954297,122.1741746
Veph1,9.610112978,0,0.986497411,11.66454618,0.913477086,8.019373884,0,3.62865727,5.639135015,13.77806689,0,0,12.25036303,2.175688328,6.374304762
Vezf1,2529.207007,3058.691755,3085.7639,2540.75024,2462.734224,3025.308798,2584.564182,2582.696812,2484.97883,2536.148455,2582.119073,2500.04123,2942.128855,2267.067238,2274.564416
Vezt,3514.68041,3478.858864,3282.076885,3347.724752,3272.9884,3095.478319,4258.453089,3754.75311,3649.46021,3338.228777,3928.85913,3516.530053,3452.560649,3388.634571,3088.350657
Vgf,13176.33854,13719.91215,10140.20688,17946.4345,12184.87085,9450.832123,9242.258038,12608.67685,8432.386559,8665.419924,10793.69485,10836.29214,12542.33002,7875.991748,12909.02953
Vgll2,12.23105288,6.240105586,0,24.38950564,5.480862517,0,0,30.8435868,0,13.77806689,0,10.4255264,12.25036303,9.790597477,12.74860952
Vgll3,160.7509807,267.2845226,433.0723633,402.9570497,241.1579507,926.2376836,537.0393578,645.9009941,251.881364,178.1307219,629.6582182,489.9997406,139.8583113,364.427795,328.2766953
Vgll4,1572.563942,1869.951641,1989.765277,1712.567461,1746.568189,1991.811988,1711.75068,1894.159095,1849.636285,1984.041632,1902.504501,1626.382118,2106.041578,1843.895858,2096.083883
Vhl,2426.116704,2830.927901,2896.356398,2675.422727,2666.439615,2209.337505,2704.127675,3269.4202,2672.949997,2671.960828,2459.309702,3009.84947,2864.543223,2746.806514,3307.201788
Vil1,43.68233172,68.64116145,49.32487053,88.01430296,41.10646888,61.14772587,7.970899558,47.17254451,35.71452176,67.9061868,41.63029542,36.48934238,57.16836083,25.02041577,84.99073017
Vill,36.69315864,74.88126703,57.21684982,163.3036465,140.6754713,126.3051387,235.141537,167.8253987,116.5421236,184.0356077,149.8690635,34.4042371,36.7510891,120.7507022,27.6219873
Vim,10669.84635,7684.690029,9557.186914,4579.924994,14850.39699,11078.76502,10533.54377,7338.959329,7320.537105,8857.328713,7496.575448,6851.655947,7797.356071,9343.493526,7207.213918
Vinac1,47.17691826,43.6807391,100.6227359,41.35611826,43.84690014,17.0411695,28.8945109,30.8435868,62.970341,19.6829527,19.77439032,31.27657919,95.9611771,70.70987067,38.24582857
Vip,919.0762594,1376.983299,1359.393432,1541.840922,1525.506734,1370.310512,1302.245715,1680.068316,1757.530413,1821.657272,1799.46952,1163.488746,1240.349257,2139.789471,2130.080175
Vipas39,2824.499569,2723.806088,2630.988594,2834.484721,2798.893792,2702.528999,2648.331378,3181.425262,2987.801702,2751.676787,2800.678124,2663.721994,2405.154609,2457.439967,2449.857797
Vipr1,765.3144517,901.6952572,911.5236074,660.6374788,1037.70997,693.675841,707.4173358,556.998891,666.3577876,1054.022117,1001.208605,716.2336634,848.3376401,923.5796953,823.3476985
Vipr2,221.0325985,283.9248042,392.6259694,242.8346431,337.9865219,224.5424688,103.6216943,212.2764503,308.2727141,230.2905465,281.0044941,239.7871071,286.8626677,228.4472745,248.5978857
Virma,2416.506591,2249.558064,2448.486573,2405.017339,2519.369804,2629.352212,2362.375357,2948.284032,2568.625999,2440.686134,2186.631267,2538.615677,2547.054648,2143.053003,2258.628654
Vit,353.8268869,301.6051033,430.112871,384.9300238,137.93504,306.7410511,287.9487466,332.9293045,234.9639589,313.9430955,212.3145066,259.5956072,106.169813,189.2848846,259.221727
Vkorc1,449.9280167,477.3680773,445.8968296,407.1987028,454.9115889,435.0510332,576.8938555,337.4651261,436.0931078,525.534837,445.444161,469.1486878,366.4900274,461.2459256,605.5589524
Vkorc1l1,4034.500158,4293.192643,3988.409031,4210.901169,4164.542036,4198.142228,4294.322137,5369.505596,4361.870934,4109.800523,4332.672996,4406.870007,3805.779449,4189.287876,4305.842867
Vldlr,4952.70277,5013.924839,5261.977188,4502.514824,4904.458476,5303.813403,4700.838015,5442.078741,5760.376418,4641.240246,4737.527619,5944.635151,5854.652667,4217.571824,5017.640232
Vma21,3699.893497,4347.273558,4167.95156,3571.471956,3768.09298,4237.236676,3831.0136,4422.426048,4159.801929,3724.01465,3459.477549,4576.806088,3647.545594,3770.467873,3363.508146
Vmac,841.3217089,562.6495204,623.4663635,590.6502018,635.780052,808.9543406,649.628314,838.2198294,739.6665428,903.4475287,785.7718261,817.3612694,840.1707314,841.991383,935.960416
Vmn1r200,3.494586538,0,0,0,0,0,3.985449779,0,0,0,0,12.51063167,0,0,0
Vmn1r206,0,0,14.79746116,6.362479732,11.87520212,0,5.978174669,43.54388724,0,0,34.34499372,0,31.64677117,0,8.499073017
Vmn1r209,8.736466344,0,0.986497411,0,0.913477086,0,0,12.70030045,5.639135015,0,8.326059084,0,0,0,0
Vmn1r32,0,3.120052793,0,4.241653155,33.79865219,2.004843471,0,0,8.458702522,6.889033444,0,0,8.16690869,6.527064985,0
Vmn1r34,8.736466344,0,0,0,2.740431258,0,0,0,0,0,0,0,0,0,6.374304762
Vmn1r4,8.736466344,20.80035195,18.7434508,7.422893021,5.480862517,30.07265207,23.91269868,0,13.1579817,7.873181078,16.65211817,0,12.25036303,21.75688328,16.99814603
Vmn1r43,0,0,0,1.060413289,0,0,0,0.907164318,0,0,8.326059084,0,0,0,0
Vmn1r51,0,22.88038715,0,0,2.740431258,11.02663909,5.978174669,25.40060089,15.03769337,6.889033444,16.65211817,38.57444766,28.58418041,21.75688328,16.99814603
Vmn1r55,0,8.320140782,0,0,0,0,3.985449779,0.907164318,0,3.936590539,0,0,0,0,0
Vmn1r85,0,6.240105586,0,0,0.913477086,0,0,0,0,0,8.326059084,0,0,1.087844164,0
Vmn1r88,12.23105288,0,0,0,0,0,0,0,9.398558358,6.889033444,0,0,0,0,0
Vmn1r90,40.18774518,0,3.945989643,8.483306309,25.57735841,3.007265207,29.89087334,5.442985905,0.939855836,7.873181078,1.040757386,4.170210558,30.62590759,0,0
Vmn2r1,89.11195671,22.88038715,43.40588607,50.89983786,27.40431258,48.11624331,37.8617729,61.68717359,31.95509842,50.19152937,86.382863,31.27657919,54.10577007,36.98670158,36.12106032
Vmn2r110,0,4.160070391,0,4.241653155,0,0,0,0,3.759423343,0,0,1.04255264,0,0,0
Vmn2r111,0,10.40017598,0.986497411,0,0,0,0,9.071643175,0,0,0,0,12.25036303,0,0
Vmn2r112,6.989173075,10.40017598,0,0,0,0,0,0,7.518846686,0,0,4.170210558,0,0,0
Vmn2r118,6.989173075,1.040017598,3.945989643,0,3.653908345,0,0,0,0,0.984147635,0,0,0,0,0
Vmn2r13,5.241879806,0,0,0,0,0,0,0,1.879711672,0,0,10.4255264,0,0,14.87337778
Vmn2r2,5.241879806,0,3.945989643,4.241653155,0,0,0,0,15.97754921,0,1.040757386,14.59573695,0,6.527064985,0
Vmn2r27,27.9566923,0,0,1.060413289,0,0,0,0,9.398558358,3.936590539,3.122272157,0,0,0,8.499073017
Vmn2r29,24.46210576,8.320140782,9.864974106,40.29570497,12.78867921,22.05327818,0,0,16.91740504,23.61954324,2.081514771,4.170210558,4.083454345,15.2298183,0
Vmn2r30,18.34657932,14.56024637,3.945989643,5.302066443,0,0,24.90906112,0,0,26.57198614,0,16.68084223,0,27.1961041,0
Vmn2r53,8.736466344,9.360158379,0,0,0.913477086,6.014530413,0,18.14328635,3.759423343,7.873181078,0,6.255315837,0,4.351376656,0
Vmn2r54,0,0,0,0,7.307816689,0,0,9.071643175,16.91740504,0.984147635,0,0,0,6.527064985,0
Vmn2r55,0,0,5.918984464,3.181239866,0,1.002421736,10.95998689,0,0,0,12.48908863,0,0,0,0
Vmn2r56,0,0,9.864974106,0,0,0,0,10.88597181,0,0,0,0,0,4.351376656,0
Vmn2r57,165.9928605,148.7225165,78.91979285,110.282982,42.93342305,44.10655636,78.71263314,51.7083661,116.5421236,91.52573004,119.6870993,89.659527,62.27267876,116.3993256,70.11735239
Vmn2r7,0,0,0,0,0,6.014530413,0,0,13.1579817,0,0,12.51063167,0,0,0
Vmn2r83,12.23105288,0,0,5.302066443,0.913477086,0,0,0.907164318,0,0,0,0,0,0,0
Vmn2r84,175.6029735,35.36059832,24.66243527,104.9809156,87.69380027,37.08960421,25.90542357,24.49343657,52.6319268,42.3183483,88.46437777,102.1701587,94.94031352,94.64244228,10.62384127
Vmn2r85,68.14443748,42.64072151,24.66243527,121.9475282,42.01994596,21.05085645,76.71990825,23.58627226,42.29351261,23.61954324,45.79332496,36.48934238,62.27267876,47.86514322,23.3724508
Vmn2r86,27.9566923,21.84036955,19.72994821,42.41653155,26.4908355,18.04359124,22.91633623,4.535821588,30.07538675,44.28664357,10.40757386,26.06381599,10.20863586,47.86514322,5.311920635
Vmn2r87,62.90255768,53.04089748,144.028622,120.8871149,78.55902941,124.3002952,57.7890218,117.024197,136.2790962,112.1928304,88.46437777,50.0425267,88.815132,41.33807824,29.74675556
Vmo1,0,0,27.6219275,0,0,0,29.89087334,0,22.55654006,0.984147635,8.326059084,0,4.083454345,6.527064985,15.93576191
Vmp1,4467.828888,5392.491244,4237.992876,4991.36535,4683.397021,4240.243941,4732.721613,4922.273587,4516.007291,4574.318207,4482.542059,5309.720593,4491.799779,4314.389955,4798.789102
Vnn1,35.81951201,26.00043994,12.82446634,114.5246352,14.61563338,6.014530413,71.73809603,14.51462908,27.25581924,57.08056282,28.10044941,72.97868477,6.125181517,29.37179243,0
Vnn3,0,0,0,0,0,0,41.84722268,0,0,11.80977162,0,0,0,1.087844164,21.24768254
Vopp1,3367.907776,3546.460008,3282.076885,3819.608666,4480.605108,2943.110216,3884.817172,3175.075111,3615.6254,4026.147974,4240.045589,2859.72189,3937.470852,4154.476863,4828.535858
Vpreb1a,31.45127884,14.56024637,30.58141973,14.84578604,41.10646888,38.09202595,15.94179912,5.442985905,0.939855836,37.39761012,1.040757386,0,0,0,18.06053016
Vpreb3,14.85199278,6.240105586,29.59492232,6.362479732,12.78867921,32.07749554,0,8.164478858,6.578990851,2.952442904,1.040757386,2.085105279,0,33.72316909,21.24768254
Vps11,3743.575828,3825.184724,3531.66073,3843.998171,3881.364139,4050.786233,4221.587679,4692.761015,4334.615115,3985.797921,3782.112339,4296.359428,3907.865808,3942.347251,3947.819416
Vps13a,3762.796054,3195.974078,3174.548667,3256.529209,3607.321013,3749.057291,3860.904474,3616.864134,3863.747341,3698.426812,3950.715035,3565.530027,2846.167678,3560.513949,3375.194372
Vps13b,4498.40652,3968.707153,4093.964254,4205.599103,4538.154164,4273.323859,4077.115124,5096.449136,4386.307186,3988.750364,4036.057141,4151.444611,4296.814834,3963.01629,4082.7422
Vps13c,7718.668015,7345.644293,6770.331729,7320.032932,7468.588656,6688.157819,6311.956088,7031.430625,7669.22362,7651.747861,7985.731419,6804.741078,6357.938415,6116.947735,7079.727823
Vps13d,8228.877649,7486.046668,7619.706,8139.732404,7524.310759,7801.848368,7354.151205,8177.179158,7650.426503,7263.009545,8136.64124,7637.740637,6901.037843,7271.150393,7381.444915
Vps16,2482.903735,2346.2797,2171.280801,2252.317825,2145.757675,2384.761309,2033.57575,1922.281189,2568.625999,2635.547366,2309.440638,2150.786095,2519.491331,2269.242926,2494.47793
Vps18,3194.925742,3523.579621,3188.359631,3421.953682,3354.28786,3165.647841,3012.003671,3729.352509,2966.185018,3260.481114,3302.323184,3274.657841,3291.264202,3062.281322,3762.964578
Vps25,86.4910168,72.80123184,93.71725401,100.7392624,112.3576816,54.13077372,107.607144,36.2865727,103.3841419,138.7648165,74.93453176,56.29784253,124.5453575,79.41262398,76.49165715
Vps26a,3064.752393,3114.852705,3195.265113,3262.891689,3105.822093,3580.650439,3522.141242,3227.690642,3301.713551,3195.52737,3333.545906,3411.232237,3058.507304,3414.742831,3488.869473
Vps26b,5970.501099,6640.512361,5737.46894,6298.854935,6358.713997,6129.808913,5979.171031,6785.589095,6228.424624,6067.270168,6297.62294,6828.719789,6407.960731,6211.590177,7239.085442
Vps26c,2044.333124,2003.073893,1950.305381,2004.181116,1859.839347,1903.598876,2136.201082,2006.64747,2041.366875,1804.926762,2118.982037,2330.105149,2044.789763,1805.821312,2134.329711
Vps28,3737.460302,4564.637236,3994.328016,4104.85984,3781.795137,4153.03325,4099.035098,3970.658218,4188.93746,3968.083263,3561.471773,4414.167876,3757.798861,3595.324962,3688.597689
Vps29,5237.511573,6071.622735,5390.221852,5050.748494,5609.662786,5182.520373,5599.55694,5322.333051,5317.704319,5335.064328,4997.716965,6224.039258,5010.398481,5677.458692,5499.962626
